date,dataset_name,region_id,region_name,ntl_sum,light_density,density_3m_smooth,mom_pct,yoy_pct,mom_3m_avg,vol_12m,trend_score,trend_label,months_seen,rankable
2026-01-01,states,23,Maine,374351.42846444994,4.410032930695203,3.2757982496034983,0.449232991353413,0.18977470065364538,0.449232991353413,0.2945748768543243,2.90644265040852,Very strong,49,True
2026-01-01,states,ME,Maine,730402.6620187312,4.049413778862512,3.040403460101102,0.43732636405686964,0.14897672731416306,0.43732636405686964,0.27056627253023446,2.7252442730563344,Very strong,49,True
2026-01-01,states,50,Vermont,116873.27520287782,4.6931624411365895,3.5037957559224875,0.4723416051600581,0.07639227076565473,0.4723416051600581,0.2951151622317402,2.7229547173570747,Very strong,49,True
2026-01-01,states,33,New Hampshire,332042.33943819255,13.813191520519814,10.137490979677317,0.4095459395854692,0.25409909681045334,0.2988910346810944,0.22281579683859723,2.5726343696552,Very strong,49,True
2026-01-01,states,VT,Vermont,356390.108258754,7.922044767226517,5.853571934199986,0.4323308230024068,0.16708027636348424,0.3393710064408794,0.2601217873035613,2.5063908630849934,Very strong,49,True
2026-01-01,states,NH,New Hampshire,595785.7979249638,11.370702338115276,8.272494360243755,0.42248802411865566,0.17721768154330575,0.29734737008691087,0.22379420970555838,2.395173459101155,Very strong,49,True
2026-01-01,states,26,Michigan,3784578.5922904704,25.07842664458935,17.233178997473903,0.41122427619775404,0.18665476765340475,0.21736870235053762,0.1578037300692901,2.179314128698931,Very strong,49,True
2026-01-01,states,RI,Rhode Island,360897.85552858375,39.34125635985906,25.582560477875884,0.385243551880291,0.23082381050476303,0.14501078455563016,0.13222276336764205,2.03399974774627,Very strong,49,True
2026-01-01,states,27,Minnesota,1981849.6657050771,9.067745173302322,7.0259980609617,0.33930095523182763,0.11861376614139812,0.24431876120124155,0.1899910845278089,1.8365989820959077,Very strong,49,True
2026-01-01,states,MA,Massachusetts,2158550.442484363,34.29400595318014,23.970267554914766,0.35889120357744053,0.1561693466384852,0.17537741075825594,0.14032363387916033,1.823302569851847,Very strong,49,True
2026-01-01,states,09,Connecticut,644846.5899117813,49.89631559072075,35.286054017498024,0.3577479818343991,0.1432020978371835,0.18094301006342906,0.1329362827895944,1.7981255359945394,Very strong,49,True
2026-01-01,states,25,Massachusetts,1192667.8791315705,56.234886725211815,38.93427434238547,0.36349693364883023,0.13119312961872398,0.1693694847671229,0.14414421104731984,1.7526392966995648,Very strong,49,True
2026-01-01,states,44,Rhode Island,190794.63126289845,67.10086414056825,44.75192130090178,0.3396804191509794,0.188087842904053,0.12672797868919447,0.11435892348216835,1.7263622699276495,Very strong,49,True
2026-01-01,states,CT,Connecticut,832192.2950401269,35.61172509970322,25.890808187861268,0.34085621097035984,0.12760282862578418,0.18644550183777822,0.13365140724587954,1.716552842255879,Very strong,49,True
2026-01-01,states,MN,Minnesota,2921140.988541165,7.012090030268437,5.519547602694281,0.32162897171137783,0.10629346612950807,0.23033748130173334,0.19649922665988256,1.711263632985957,Very strong,49,True
2026-01-01,states,NY,New York,8057251.151909137,22.81080198285153,17.947363785900126,0.2864913506504377,0.12207196290706165,0.1959836822941284,0.14483161786905005,1.557014352451942,Very strong,49,True
2026-01-01,states,39,Ohio,4045672.169440016,37.860385439209175,30.293333842572213,0.2240811136393396,0.1774366828816064,0.1442756370997271,0.10084193428652134,1.3831298272507162,Very strong,49,True
2026-01-01,states,31,Nebraska,736301.81478481,3.67536317707327,3.683628999482027,0.11320810072746175,0.2963280606452304,0.14158632241821661,0.19858601778952345,1.362192024398398,Very strong,49,True
2026-01-01,states,NE,Nebraska,922395.7748344094,3.608377438923634,3.6578704247236096,0.10563834633344926,0.28320118547591233,0.13977159497106031,0.20140746103492832,1.2974986817724012,Very strong,49,True
2026-01-01,states,MI,Michigan,8425665.319144497,16.41940293550786,12.865149837102985,0.23676773360921924,0.11769982848881815,0.15114696424933918,0.11167805603230725,1.2743125059359346,Very strong,49,True
