date,dataset_name,region_id,region_name,ntl_sum,area_km2,light_density,density_3m_smooth,lag_1,lag_12,lag_1_safe,lag_12_safe,mom_pct,yoy_pct,mom_3m_avg,vol_12m,months_seen,mom_pct_z,yoy_pct_z,mom_3m_avg_z,trend_score,trend_label
2025-12-01,states,NJ,New Jersey,2819144.845177343,45976.81995155504,61.31665583108676,48.786928284275035,41.634331478429935,47.419656509012675,41.634331478429935,47.419656509012675,0.171795644408287,0.028833439040253137,0.04927828823452971,0.08960908584826142,48,1.7445478269614136,-0.17897564887686998,0.6393430788947798,0.561745139428945,Strong
2026-01-01,states,NJ,New Jersey,3316367.534280034,45976.81995155504,72.13129437343495,58.91225194529111,48.786928284275035,56.1817766767005,48.786928284275035,56.1817766767005,0.2075417333515474,0.04860072838748409,0.12858768599332362,0.0938804911451403,49,2.1146580080308444,-0.0691036949032512,1.6661743069862598,0.9330804163548796,Strong
2022-01-01,states,NM,New Mexico,1204078.8257513344,368004.7308573228,3.27191126849443,3.27191126849443,,,,,,,,,1,,,,0.0,Stable
2022-02-01,states,NM,New Mexico,1109971.0560771376,368004.7308573228,3.016186920997705,3.1440490947460678,3.27191126849443,,3.27191126849443,,-0.03907874121757528,,-0.03907874121757528,,2,-0.4388171048154894,,-0.5046292576340277,-0.23257098297145234,Stable
2022-03-01,states,NM,New Mexico,1207605.5176594686,368004.7308573228,3.2814945472200003,3.189864245570712,3.1440490947460678,,3.1440490947460678,,0.014572021442414642,,-0.012253359887580317,,3,0.11667565172412421,,-0.15731683270709965,0.003539328975817331,Stable
2022-04-01,states,NM,New Mexico,1039372.8671405612,368004.7308573228,2.8243464825008764,3.0406759835728607,3.189864245570712,,3.189864245570712,,-0.04676947058327217,,-0.0237587301194776,,4,-0.5184458788224071,,-0.3062786679841339,-0.21678949724354893,Stable
2022-05-01,states,NM,New Mexico,1091367.851312518,368004.7308573228,2.965635384007187,3.023825471242688,3.0406759835728607,,3.0406759835728607,,-0.005541699418552661,,-0.012579716186470061,,5,-0.09157909977187544,,-0.161542218962125,-0.05978217372398763,Stable
2022-06-01,states,NM,New Mexico,1146835.4603002165,368004.7308573228,3.116360644681087,2.9687808370630506,3.023825471242688,,3.023825471242688,,-0.01820364128258232,,-0.02350493709480238,,6,-0.2226791371333106,,-0.3029927698362134,-0.12740229510723589,Stable
2022-07-01,states,NM,New Mexico,1199135.2308917344,368004.7308573228,3.2584777595064254,3.1134912627315665,2.9687808370630506,,2.9687808370630506,,0.048744058120394874,,0.008332905806419962,0.03551902957440404,7,0.47048830805342723,,0.1092167822457883,0.16298984886518583,Stable
2022-08-01,states,NM,New Mexico,998301.115206629,368004.7308573228,2.71273989570986,3.029192766632457,3.1134912627315665,,3.1134912627315665,,-0.027075231303251367,,0.0011550618448537275,0.033239909884410196,8,-0.314534383007493,,0.016284109216042217,-0.09110349305903945,Stable
2022-09-01,states,NM,New Mexico,1031475.4538936616,368004.7308573228,2.8028863962989905,2.9247013505050923,3.029192766632457,,3.029192766632457,,-0.034494805770821785,,-0.00427532631789276,0.031924051594430576,9,-0.3913556557909133,,-0.05402397915357511,-0.128211492567989,Stable
2022-10-01,states,NM,New Mexico,1073259.7018848658,368004.7308573228,2.916429088790637,2.8106851269331625,2.9247013505050923,,2.9247013505050923,,-0.03898388584264827,,-0.033517974305573815,0.031048649529016738,10,-0.43783498506400087,,-0.4326331351222059,-0.21787712254364144,Stable
2022-11-01,states,NM,New Mexico,1074457.6678183377,368004.7308573228,2.9196843891523505,2.879666624747326,2.8106851269331625,,2.8106851269331625,,0.024542591823308136,,-0.016312033263387305,0.03199744465154874,11,0.21990959194330303,,-0.20986511430642601,0.023999854721705696,Stable
2022-12-01,states,NM,New Mexico,1187437.704756081,368004.7308573228,3.2266914123352843,3.020934963426091,2.879666624747326,,2.879666624747326,,0.04905718511466939,,0.01153863036510975,0.03553738469751911,12,0.47373038269640766,,0.15072180155678747,0.17226347512027979,Stable
2023-01-01,states,NM,New Mexico,1103613.595851466,368004.7308573228,2.9989114359492905,3.0484290791456417,3.020934963426091,3.27191126849443,3.020934963426091,3.27191126849443,0.009101194184057911,-0.06830325488980137,0.027566990374011818,0.03418757953108621,13,0.06003144456613395,-0.7188877317709003,0.35824349579898523,-0.2697857333558129,Stable
2023-02-01,states,NM,New Mexico,1115755.9152498394,368004.7308573228,3.0319064449267183,3.085836431070431,3.0484290791456417,3.1440490947460678,3.0484290791456417,3.1440490947460678,0.012271025814802007,-0.01851518914666898,0.023476468371176437,0.03276533706475951,14,0.09285145350967182,-0.44215216263576046,0.3052828650237888,-0.13216407226022092,Stable
2023-03-01,states,NM,New Mexico,1088354.2937398923,368004.7308573228,2.9574464741374555,2.996088118337821,3.085836431070431,3.189864245570712,3.085836431070431,3.189864245570712,-0.029083950085286078,-0.06074745265475125,-0.002570576695475386,0.03329067636422475,15,-0.33533238620489175,-0.6768905342381246,-0.031952318066207644,-0.4454354465937714,Stable
2023-04-01,states,NM,New Mexico,1114783.9510955364,368004.7308573228,3.029265271939516,3.0062060636678964,2.996088118337821,3.0406759835728607,2.996088118337821,3.0406759835728607,0.0033770519859370914,-0.01133626867551385,-0.004478624094848993,0.030566037106793183,16,0.000764448706070723,-0.40224977613593826,-0.05665610739914723,-0.21222677493597736,Stable
